EmployeeID,EmployeeName,Age,Gender,MaritalStatus,Education,EducationField,DepartmentID,JobRole,JobLevel,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,DistanceFromHome,Attrition,PerformanceRating,PerformanceLabel
153,Riya Singh,30,Male,Single,3,Marketing,1,Sales Executive,1,Travel_Rarely,24060,20,1.0,11.0,4.5,5,3,0.0,2.0,2.0,25,No,4,High
154,Ishaan Shah,60,Female,Married,3,Life Sciences,2,Manufacturing Director,1,Travel_Rarely,22690,18,1.0,28.5,4.0,18,10,7.5,10.0,5.0,10,No,3,Low
155,Karan Kumar,46,Female,Divorced,4,Marketing,1,Sales Executive,1,Travel_Rarely,41080,14,0.0,19.0,4.5,10,6,0.0,8.0,2.0,19,No,3,Medium
156,Sneha Agarwal,42,Male,Married,4,Technical Degree,2,Sales Executive,4,Travel_Frequently,132060,13,2.0,7.0,2.0,6,3,0.0,4.0,0.0,18,No,3,Medium
157,Anjali Joshi,24,Male,Single,2,Medical,2,Research Scientist,1,Travel_Rarely,104220,17,1.0,6.0,0.5,5,3,1.0,4.0,1.0,27,Yes,3,Low
158,Divya Agarwal,34,Male,Divorced,3,Medical,2,Research Scientist,2,Travel_Frequently,137440,20,1.0,3.0,3.0,2,1,1.0,0.0,0.0,5,Yes,4,High
159,Varun Johnson,38,Female,Married,3,Marketing,1,Sales Executive,2,Travel_Frequently,49070,11,1.0,1.0,3.0,1,0,0.0,0.0,1.0,3,No,3,Medium
160,Emma Williams,40,Female,Married,4,Marketing,1,Sales Executive,1,Travel_Rarely,34820,18,1.0,21.0,2.0,18,10,1.0,12.0,0.0,26,No,3,Medium
161,Karan Kumar,26,Female,Divorced,2,Medical,2,Healthcare Representative,4,Travel_Rarely,24360,24,0.0,3.0,2.0,3,1,0.0,2.0,1.0,3,No,4,High
162,Sara Garcia,30,Female,Married,3,Medical,2,Sales Executive,2,Non-Travel,23800,18,2.5,9.0,2.0,5,3,1.0,4.0,4.0,15,No,3,Medium
163,John Mehta,29,Female,Married,3,Medical,2,Manufacturing Director,3,Travel_Rarely,165835,11,0.0,10.0,3.0,10,6,0.0,7.0,1.0,8,No,3,Medium
164,Divya Sharma,29,Male,Married,4,Life Sciences,2,Research Scientist,3,Travel_Rarely,17900,16,1.0,6.0,4.0,2,1,1.0,1.0,5.0,19,Yes,3,Medium
165,Arjun Shah,19,Male,Single,3,Medical,2,Sales Executive,1,Travel_Rarely,76440,15,2.0,1.0,2.0,1,0,0.0,0.0,1.0,4,Yes,3,Medium
166,Riya Nair,30,Female,Married,4,Life Sciences,2,Research Scientist,3,Non-Travel,51310,15,1.0,10.0,2.0,9,5,7.0,8.0,0.0,2,No,3,Medium
167,Karan Brown,57,Male,Divorced,2,Life Sciences,2,Research Scientist,4,Travel_Rarely,63060,12,1.0,28.5,3.0,1,0,0.0,0.0,3.0,2,No,3,Medium
168,Pooja Brown,50,Female,Married,4,Life Sciences,1,Manager,3,Travel_Rarely,47870,12,0.0,28.0,3.0,18,10,7.5,7.0,0.0,10,No,3,Medium
169,John Joshi,30,Male,Single,2,Life Sciences,1,Laboratory Technician,3,Non-Travel,165835,22,1.0,12.0,3.0,11,6,6.0,7.0,0.0,10,No,4,High
170,Deepika Miller,60,Female,Married,3,Life Sciences,2,Laboratory Technician,4,Travel_Frequently,23390,20,0.0,22.0,4.0,18,10,7.5,11.0,4.0,16,No,4,High
171,Shivam Joshi,47,Male,Divorced,3,Technical Degree,2,Manufacturing Director,5,Travel_Rarely,135700,16,2.0,20.0,2.0,5,3,0.0,4.0,5.0,1,No,3,Medium
172,Sara Reddy,46,Male,Married,1,Technical Degree,1,Laboratory Technician,1,Travel_Rarely,67120,21,1.0,26.0,3.0,3,1,0.0,1.0,6.0,4,No,4,High
173,Sarah Gupta,35,Female,Single,2,Medical,2,Laboratory Technician,2,Travel_Rarely,54060,12,1.0,6.0,2.0,5,3,4.0,3.0,0.0,15,No,3,Medium
174,Olivia Miller,54,Male,Single,4,Medical,2,Human Resources,2,Travel_Rarely,89380,11,2.5,19.0,2.0,1,0,0.0,0.0,7.0,2,No,3,Medium
175,Aryan Patel,34,Male,Divorced,2,Life Sciences,1,Laboratory Technician,1,Travel_Rarely,24390,11,2.0,14.0,2.0,7,4,5.0,7.0,3.0,8,No,3,Medium
176,Raj Verma,46,Male,Married,3,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,88370,18,0.0,15.0,3.0,3,1,1.0,2.0,2.0,2,No,3,Medium
177,Ishaan Pillai,31,Male,Divorced,3,Life Sciences,2,Research Director,2,Travel_Rarely,53430,14,1.0,13.0,3.0,13,7,0.0,8.0,1.0,7,No,3,Medium
178,John Wilson,33,Female,Married,3,Life Sciences,2,Research Director,4,Travel_Rarely,67280,22,0.0,15.0,2.0,7,4,7.0,7.0,7.0,10,Yes,4,High
179,Arjun Garcia,33,Male,Divorced,4,Marketing,1,Research Director,2,Travel_Rarely,66520,25,0.0,8.0,4.5,4,2,1.0,3.0,7.0,5,Yes,4,High
180,Amit Johnson,30,Male,Single,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,48500,12,1.0,4.0,4.0,3,1,1.0,2.0,0.0,2,No,3,Medium
181,Emily Garcia,35,Female,Married,2,Medical,2,Sales Representative,2,Travel_Rarely,28090,23,1.0,10.0,2.0,8,4,0.0,0.0,4.0,12,No,4,High
182,Dev Garcia,31,Female,Married,2,Medical,2,Sales Executive,2,Travel_Frequently,56890,15,2.0,12.0,2.0,1,0,0.0,0.0,3.0,22,Yes,3,Low
183,Ananya Reddy,34,Male,Divorced,1,Marketing,1,Research Director,1,Travel_Frequently,20010,22,1.0,11.0,4.5,3,1,0.0,2.0,8.5,17,Yes,4,High
184,Priya Joshi,42,Female,Married,4,Medical,2,Research Scientist,1,Travel_Frequently,29770,15,2.5,8.0,3.0,2,1,2.0,0.0,4.0,2,No,3,Medium
185,Aarav Williams,36,Male,Single,4,Medical,2,Research Scientist,1,Non-Travel,40250,11,0.0,10.0,3.0,10,6,7.5,7.0,1.0,3,No,3,Medium
186,Kavya Agarwal,22,Female,Single,3,Medical,2,Laboratory Technician,2,Travel_Frequently,37850,13,2.0,4.0,2.0,2,1,1.0,2.0,5.0,7,Yes,3,Medium
187,Neha Nair,48,Male,Married,3,Medical,2,Laboratory Technician,1,Travel_Rarely,108540,14,1.0,14.0,4.5,9,5,6.0,7.0,2.0,6,No,3,Medium
188,Sarah Kumar,55,Female,Single,3,Medical,2,Sales Executive,1,Travel_Rarely,120310,11,0.0,28.5,4.5,10,6,7.0,7.0,3.0,1,No,3,Low
189,Varun Johnson,41,Female,Single,2,Life Sciences,2,Research Scientist,2,Non-Travel,99360,17,1.0,16.0,2.0,14,8,1.0,10.0,7.0,3,No,3,Medium
190,Meera Gupta,35,Female,Married,3,Medical,2,Sales Representative,1,Travel_Rarely,29660,18,0.0,15.0,2.0,11,6,6.0,9.0,8.5,22,No,3,Medium
191,Aarav Miller,40,Female,Single,3,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,25710,14,0.0,22.0,1.0,18,10,5.0,13.0,7.0,15,No,3,Medium
192,Emma Gupta,39,Male,Married,1,Medical,2,Research Scientist,1,Travel_Frequently,99910,16,1.0,8.0,3.0,8,4,0.0,7.0,1.0,12,No,3,Medium
193,Aditya Singh,31,Male,Single,4,Life Sciences,2,Research Director,3,Travel_Rarely,61420,13,2.0,10.0,2.0,6,3,0.0,5.0,4.0,1,No,3,Medium
194,Akash Brown,42,Male,Married,3,Medical,2,Sales Executive,3,Travel_Rarely,53900,14,0.0,10.0,3.0,10,6,5.0,8.0,1.0,5,No,3,Medium
195,Sarah Singh,45,Female,Married,1,Medical,2,Sales Executive,4,Travel_Rarely,44040,23,0.0,9.0,2.0,8,4,3.0,7.0,0.0,2,No,4,High
196,Vikram Patel,26,Female,Divorced,1,Life Sciences,2,Laboratory Technician,2,Travel_Frequently,59930,12,0.0,8.0,3.0,7,4,1.0,0.0,0.0,2,Yes,3,Medium
197,Kunal Thakur,29,Male,Divorced,3,Medical,2,Research Scientist,1,Travel_Rarely,51300,11,0.0,8.0,3.0,3,1,1.0,2.0,4.0,5,No,3,Medium
198,Tanvi Jones,33,Female,Divorced,3,Medical,2,Laboratory Technician,1,Travel_Rarely,20900,16,0.0,10.0,2.0,6,3,0.0,5.0,4.0,16,No,3,Medium
199,Aditya Patel,31,Female,Divorced,4,Life Sciences,2,Sales Executive,1,Travel_Rarely,29090,14,2.0,10.0,2.0,5,3,0.0,1.0,8.5,2,No,3,Medium
200,Ishaan Joshi,18,Male,Single,3,Technical Degree,2,Sales Executive,1,Travel_Frequently,34680,18,2.0,0.0,4.0,0,0,0.0,0.0,1.0,2,Yes,3,Medium
201,Olivia Williams,40,Female,Divorced,4,Technical Degree,2,Laboratory Technician,2,Non-Travel,30680,19,0.0,20.0,3.0,1,0,0.0,1.0,3.0,1,No,3,Low
202,Karan Wilson,41,Male,Single,3,Life Sciences,2,Manufacturing Director,2,Non-Travel,26700,15,2.0,10.0,2.0,8,4,0.0,7.0,2.0,23,No,3,Low
203,Rahul Reddy,26,Male,Divorced,4,Medical,2,Healthcare Representative,3,Travel_Rarely,26930,17,2.5,8.0,3.0,0,0,0.0,0.0,5.0,9,No,3,Low
204,Nikhil Singh,35,Male,Single,4,Medical,2,Human Resources,2,Travel_Rarely,95260,15,0.0,5.0,2.0,5,3,0.0,3.0,1.0,16,No,3,Low
205,Emma Sharma,34,Male,Single,3,Medical,2,Laboratory Technician,1,Travel_Rarely,52370,19,1.0,10.0,3.0,10,6,5.0,7.0,1.0,26,No,3,Medium
206,Aryan Mehta,26,Female,Single,3,Marketing,1,Manufacturing Director,2,Travel_Rarely,24260,22,0.0,1.0,3.0,1,0,0.0,0.0,1.0,1,Yes,4,High
207,Ishaan Singh,37,Male,Single,1,Life Sciences,2,Sales Executive,1,Travel_Rarely,41930,16,1.0,12.0,4.5,6,3,1.0,2.0,4.0,8,No,3,Medium
208,Aarav Agarwal,46,Male,Married,1,Medical,2,Human Resources,5,Travel_Frequently,29110,13,0.0,28.0,3.0,2,1,1.0,2.0,5.0,4,No,3,Low
209,John Singh,41,Male,Married,1,Life Sciences,2,Research Director,1,Travel_Rarely,26610,14,1.0,22.0,2.0,18,10,7.5,8.0,7.0,24,No,3,Low
210,Ishaan Reddy,37,Male,Divorced,2,Medical,2,Sales Executive,1,Non-Travel,20280,16,1.0,9.0,3.0,9,5,7.0,7.0,1.0,7,No,3,Low
211,David Smith,52,Male,Divorced,1,Medical,1,Laboratory Technician,1,Travel_Rarely,99800,11,1.0,18.0,2.0,10,6,6.0,9.0,2.0,2,No,3,Medium
212,Vikram Thakur,32,Female,Married,2,Life Sciences,2,Research Director,2,Non-Travel,32980,22,0.0,6.0,4.0,4,2,1.0,2.0,8.0,7,Yes,4,High
213,Neha Patel,24,Female,Married,3,Life Sciences,1,Healthcare Representative,1,Travel_Frequently,29350,14,2.0,3.0,4.5,2,1,2.0,1.0,0.0,22,No,3,Medium
214,Michael Brown,38,Female,Married,3,Life Sciences,2,Research Scientist,1,Travel_Rarely,154270,16,1.0,18.0,2.0,1,0,0.0,0.0,3.0,5,No,3,Medium
215,Aditya Smith,37,Female,Married,4,Technical Degree,2,Research Scientist,5,Travel_Rarely,39440,11,2.0,8.0,3.0,6,3,4.0,3.0,6.0,1,No,3,Low
216,Amit Johnson,49,Male,Divorced,1,Life Sciences,1,Sales Executive,1,Travel_Rarely,40110,18,2.0,28.5,2.0,18,10,0.0,9.0,1.0,21,No,3,Medium
217,James Singh,24,Female,Married,3,Marketing,1,Sales Executive,1,Travel_Rarely,34070,15,2.0,6.0,2.0,6,3,1.0,4.0,1.0,1,No,3,Medium
218,Nikhil Singh,26,Female,Married,4,Technical Degree,2,Sales Executive,4,Travel_Rarely,119940,14,1.0,6.0,4.5,5,3,1.0,4.0,1.0,19,No,3,Medium
219,Rohit Miller,24,Female,Married,3,Medical,1,Laboratory Technician,1,Travel_Rarely,12320,12,0.0,1.0,4.0,1,0,0.0,0.0,1.0,7,No,3,Medium
220,Amit Nair,50,Male,Married,2,Marketing,1,Sales Executive,1,Travel_Frequently,29600,14,2.5,28.5,2.0,18,10,7.5,7.0,1.0,2,No,3,Low
221,John Joshi,25,Male,Married,3,Life Sciences,2,Research Scientist,1,Travel_Rarely,165835,16,0.0,7.0,3.0,7,4,0.0,6.0,1.0,2,No,3,Medium
222,Anjali Reddy,24,Male,Married,3,Medical,2,Research Scientist,2,Travel_Frequently,39190,21,0.0,6.0,3.0,6,3,1.0,2.0,1.0,2,Yes,4,High
223,Rahul Agarwal,30,Male,Married,3,Other,2,Healthcare Representative,2,Travel_Frequently,68250,14,0.0,1.0,2.0,1,0,0.0,0.0,1.0,9,Yes,3,Medium
224,Karan Miller,34,Male,Married,2,Life Sciences,1,Research Director,4,Travel_Rarely,102480,12,1.0,6.0,4.0,6,3,1.0,3.0,1.0,6,No,3,Medium
225,Raj Joshi,31,Female,Divorced,1,Medical,2,Sales Representative,1,Travel_Rarely,165835,12,2.0,9.0,2.0,3,1,1.0,2.0,2.0,9,Yes,3,Low
226,John Miller,35,Female,Single,3,Life Sciences,2,Sales Executive,5,Travel_Rarely,24960,17,2.5,9.0,3.0,3,1,0.0,2.0,4.0,2,No,3,Medium
227,Rahul Sharma,31,Female,Divorced,3,Marketing,1,Sales Executive,2,Travel_Rarely,64650,17,0.0,13.0,3.0,7,4,5.0,7.0,4.0,1,No,3,Medium
228,Sanjay Shah,27,Male,Divorced,4,Medical,1,Sales Representative,1,Travel_Rarely,22060,14,1.0,6.0,4.0,5,3,0.0,3.0,0.0,22,No,3,Low
229,Arjun Trivedi,37,Female,Married,4,Marketing,1,Laboratory Technician,2,Travel_Rarely,20860,14,0.0,17.0,3.0,3,1,1.0,0.0,4.0,9,No,3,Medium
230,Emily Kumar,20,Female,Single,4,Medical,2,Sales Representative,1,Travel_Rarely,22930,13,2.0,1.0,3.0,1,0,0.0,0.0,1.0,17,No,3,Medium
231,Varun Singh,42,Female,Married,4,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,26450,15,0.0,10.0,4.5,10,6,2.0,2.0,1.0,28,No,3,Medium
232,Vikram Pillai,43,Female,Divorced,5,Technical Degree,2,Sales Executive,2,Travel_Rarely,26830,11,0.0,21.0,3.0,1,0,0.0,0.0,4.0,10,No,3,Medium
233,Aarav Wilson,38,Male,Single,4,Medical,3,Human Resources,1,Travel_Rarely,20140,17,1.0,8.0,4.5,0,0,0.0,0.0,3.0,2,No,3,Medium
234,Aryan Thakur,43,Female,Divorced,3,Medical,1,Healthcare Representative,2,Travel_Frequently,34190,11,1.0,10.0,4.5,8,4,4.0,7.0,3.0,4,No,3,Medium
235,Aryan Miller,48,Male,Married,1,Medical,2,Laboratory Technician,2,Travel_Rarely,53760,13,1.0,21.0,3.0,3,1,0.0,2.0,7.0,8,No,3,Medium
236,Varun Brown,44,Male,Single,4,Marketing,1,Sales Executive,2,Travel_Rarely,19510,22,2.5,10.0,4.0,2,1,0.0,2.0,4.0,29,No,4,High
237,Nikhil Rao,34,Female,Divorced,4,Life Sciences,2,Laboratory Technician,1,Travel_Rarely,23410,20,2.0,8.0,3.0,8,4,0.0,6.0,1.0,13,No,4,High
238,Shivam Williams,27,Male,Divorced,3,Life Sciences,1,Research Scientist,2,Travel_Rarely,22930,18,0.0,5.0,0.5,4,2,0.0,2.0,0.0,27,Yes,3,Medium
239,Emily Sharma,21,Male,Single,2,Life Sciences,1,Sales Executive,3,Travel_Rarely,87260,11,1.0,3.0,2.0,3,1,1.0,2.0,1.0,16,No,3,Medium
240,Sneha Kumar,44,Male,Married,2,Life Sciences,2,Laboratory Technician,1,Travel_Rarely,40110,14,1.0,26.0,2.0,2,1,0.0,1.0,4.0,2,No,3,Medium
241,Ishaan Brown,22,Female,Married,2,Medical,2,Laboratory Technician,2,Travel_Rarely,165835,14,0.0,3.0,3.0,2,1,2.0,2.0,0.0,2,No,3,Low
242,Divya Williams,33,Female,Divorced,4,Marketing,1,Manufacturing Director,2,Travel_Rarely,45680,18,1.0,6.0,2.0,5,3,1.0,2.0,0.0,13,No,3,Medium
243,Pooja Mehta,32,Female,Married,1,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,30220,16,1.0,6.0,3.0,6,3,0.0,5.0,1.0,1,No,3,Medium
244,Kavya Shah,30,Male,Divorced,5,Technical Degree,2,Manager,3,Travel_Frequently,57720,17,0.0,1.0,3.0,1,0,0.0,0.0,1.0,4,No,3,Medium
245,Vikram Trivedi,53,Female,Single,3,Other,2,Manager,3,Travel_Rarely,22690,11,1.0,18.0,2.0,14,8,7.5,10.0,7.0,24,No,3,Medium
246,Emma Jones,34,Male,Married,5,Medical,2,Research Scientist,1,Travel_Rarely,53810,12,0.0,10.0,0.5,10,6,7.5,8.0,1.0,1,No,3,Medium
247,Vikram Trivedi,45,Male,Married,4,Life Sciences,2,Research Director,3,Travel_Frequently,34410,13,1.0,5.0,4.5,1,0,0.0,0.0,2.0,19,Yes,3,Low
248,Ishaan Pillai,26,Male,Married,2,Life Sciences,2,Manufacturing Director,1,Travel_Rarely,54540,13,1.0,3.0,4.5,3,1,0.0,2.0,1.0,7,No,3,Medium
249,Anjali Nair,37,Male,Married,3,Medical,2,Manager,1,Travel_Rarely,98840,14,0.0,10.0,3.0,10,6,7.0,8.0,1.0,4,No,3,Medium
250,David Pillai,29,Female,Married,3,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,41570,17,2.5,6.0,2.0,6,3,1.0,2.0,1.0,2,No,3,Medium
251,Ananya Agarwal,35,Female,Single,5,Medical,2,Laboratory Technician,4,Travel_Rarely,134580,11,0.0,17.0,3.0,17,10,7.5,8.0,1.0,10,No,3,Medium
252,John Jones,33,Male,Divorced,3,Technical Degree,2,Laboratory Technician,2,Travel_Frequently,90690,25,1.0,15.0,3.0,13,7,4.0,7.0,3.0,8,No,4,High
253,Gaurav Rao,54,Female,Married,2,Life Sciences,2,Sales Executive,2,Travel_Rarely,40140,19,1.0,16.0,4.0,9,5,7.0,1.0,2.0,5,No,3,Medium
254,Raj Gupta,36,Male,Divorced,3,Life Sciences,2,Research Scientist,2,Travel_Rarely,59150,13,1.0,13.0,3.0,3,1,0.0,2.0,2.0,8,No,3,Low
255,Gaurav Mehta,27,Male,Single,3,Marketing,1,Research Director,5,Travel_Rarely,59930,14,1.0,5.0,3.0,4,2,1.0,1.0,0.0,9,No,3,Low
256,Olivia Johnson,20,Male,Single,3,Life Sciences,2,Sales Representative,5,Travel_Rarely,61620,12,2.5,1.0,2.0,1,0,1.0,1.0,1.0,1,Yes,3,Medium
257,Emily Brown,33,Female,Single,4,Medical,2,Laboratory Technician,1,Travel_Frequently,24060,11,0.0,10.0,3.0,10,6,7.5,7.0,1.0,15,Yes,3,Low
258,John Kumar,35,Male,Married,1,Medical,2,Research Scientist,1,Non-Travel,165835,19,1.0,1.0,2.0,1,0,0.0,0.0,1.0,2,No,3,Medium
259,Michael Verma,23,Male,Married,3,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,76370,11,1.0,5.0,3.0,3,1,0.0,2.0,2.0,2,No,3,Low
260,Priya Thakur,25,Male,Married,3,Medical,2,Manufacturing Director,2,Travel_Rarely,100960,11,1.0,4.0,3.0,3,1,1.0,2.0,0.0,11,No,3,Medium
261,Kunal Singh,38,Male,Single,3,Life Sciences,2,Research Scientist,5,Travel_Rarely,147560,20,1.0,8.0,3.0,7,4,0.0,5.0,0.0,16,No,4,High
262,Deepika Brown,29,Male,Divorced,4,Life Sciences,1,Healthcare Representative,4,Travel_Frequently,64990,18,2.5,10.0,3.0,10,6,2.0,8.0,1.0,2,No,3,Medium
263,Karan Joshi,48,Male,Married,3,Technical Degree,2,Sales Executive,1,Travel_Rarely,97240,13,0.0,12.0,2.0,2,1,2.0,2.0,3.0,16,No,3,Medium
264,David Singh,27,Male,Divorced,3,Technical Degree,1,Laboratory Technician,5,Travel_Frequently,21940,12,0.0,6.0,4.5,6,3,0.0,4.0,1.0,4,No,3,Medium
265,David Miller,37,Male,Single,3,Life Sciences,2,Manager,3,Travel_Rarely,33880,11,0.0,4.0,2.0,1,0,0.0,0.0,3.0,16,No,3,Medium
266,Sanjay Patel,50,Male,Married,3,Medical,1,Laboratory Technician,1,Travel_Rarely,54730,19,1.0,20.0,2.0,18,10,3.0,8.0,1.0,5,No,3,Medium
267,Arjun Joshi,34,Male,Single,1,Medical,2,Healthcare Representative,1,Travel_Rarely,27030,21,1.0,9.0,2.0,8,4,7.0,7.0,1.0,18,No,4,High
268,Rohit Singh,24,Female,Single,2,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,25010,12,0.0,4.0,3.0,2,1,2.0,0.0,8.5,17,Yes,3,Low
269,Pooja Kumar,39,Female,Single,5,Medical,2,Sales Representative,1,Travel_Rarely,62200,14,2.0,20.0,2.0,18,10,7.5,10.0,1.0,12,No,3,Medium
270,Riya Sharma,32,Male,Single,3,Life Sciences,2,Research Scientist,5,Travel_Rarely,30380,11,0.0,10.0,4.5,10,6,0.0,8.0,1.0,2,No,3,Medium
271,Tanvi Verma,50,Male,Married,2,Medical,2,Sales Representative,4,Travel_Frequently,44240,14,1.0,18.0,2.0,4,2,1.0,3.0,3.0,4,Yes,3,Medium
272,Deepika Patel,38,Male,Single,4,Life Sciences,2,Sales Executive,1,Travel_Rarely,43120,12,1.0,10.0,2.0,9,5,1.0,8.0,0.0,9,No,3,Medium
273,James Verma,27,Male,Married,3,Medical,2,Research Scientist,5,Travel_Rarely,132450,23,1.0,9.0,3.0,9,5,0.0,7.0,1.0,10,No,4,High
274,Nikhil Thakur,32,Male,Single,3,Medical,1,Sales Executive,2,Travel_Rarely,136640,14,0.0,10.0,4.5,7,4,7.0,7.0,3.0,1,No,3,Medium
275,Raj Smith,47,Female,Single,3,Medical,2,Sales Executive,5,Travel_Rarely,50210,17,0.0,20.0,3.0,7,4,1.0,7.0,2.0,2,No,3,Medium
276,Zara Nair,40,Female,Married,4,Medical,2,Human Resources,3,Travel_Frequently,51260,18,0.0,20.0,2.0,18,10,1.0,12.0,5.0,3,No,3,Medium
277,James Joshi,53,Male,Married,1,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,28590,18,1.0,28.5,2.0,5,3,1.0,3.0,3.0,7,No,3,Medium
278,Olivia Reddy,41,Male,Divorced,3,Medical,1,Sales Executive,1,Travel_Rarely,102390,24,2.5,23.0,3.0,18,10,7.5,6.0,3.0,6,No,4,High
279,Varun Jones,60,Female,Single,2,Life Sciences,2,Laboratory Technician,5,Travel_Rarely,53290,20,0.0,10.0,3.0,2,1,2.0,2.0,8.0,8,No,4,High
280,Zara Jones,27,Male,Divorced,1,Life Sciences,2,Manufacturing Director,2,Travel_Frequently,43250,14,0.0,9.0,2.0,9,5,1.0,7.0,1.0,29,No,3,Low
281,Riya Verma,41,Male,Married,3,Medical,2,Manufacturing Director,1,Travel_Rarely,72600,16,0.0,22.0,2.0,18,10,2.0,10.0,1.0,3,No,3,Medium
282,Rahul Patel,50,Male,Married,3,Life Sciences,1,Research Scientist,2,Travel_Rarely,23220,25,1.0,4.0,0.5,2,1,2.0,2.0,7.0,9,No,4,High
283,Sarah Mehta,28,Male,Single,4,Life Sciences,1,Research Scientist,3,Travel_Rarely,20750,18,2.5,10.0,0.5,7,4,3.0,7.0,7.0,2,Yes,3,Low
284,Dev Gupta,36,Female,Married,4,Technical Degree,2,Research Scientist,2,Non-Travel,41520,19,1.0,10.0,3.0,8,4,0.0,5.0,8.5,10,No,3,Low
285,Shivam Thakur,38,Female,Single,3,Medical,2,Manager,3,Travel_Rarely,96190,13,1.0,10.0,2.0,1,0,0.0,0.0,4.0,1,No,3,Medium
286,Emma Pillai,44,Male,Single,2,Life Sciences,2,Research Scientist,1,Non-Travel,135030,12,0.0,9.0,4.5,5,3,1.0,4.0,2.0,8,No,3,Low
287,Ishaan Verma,47,Male,Divorced,3,Life Sciences,2,Research Scientist,1,Travel_Frequently,54410,22,1.0,28.0,4.5,18,10,7.5,13.0,8.5,27,No,4,High
288,Aarav Nair,30,Male,Divorced,3,Life Sciences,2,Sales Executive,2,Travel_Rarely,52090,14,1.0,10.0,3.0,8,4,7.0,7.0,7.0,8,No,3,Medium
289,David Shah,29,Female,Single,2,Medical,2,Sales Executive,1,Travel_Rarely,106730,13,2.5,1.0,2.0,1,0,0.0,0.0,1.0,1,No,3,Medium
290,Sarah Kumar,42,Female,Divorced,1,Life Sciences,2,Sales Executive,1,Travel_Frequently,50100,21,2.5,7.0,3.0,2,1,2.0,2.0,6.0,10,Yes,4,High
291,Ananya Brown,43,Male,Married,1,Life Sciences,2,Laboratory Technician,1,Travel_Frequently,135490,11,2.0,7.0,3.0,2,1,2.0,2.0,3.0,26,No,3,Medium
292,Ananya Verma,34,Male,Single,5,Technical Degree,2,Healthcare Representative,2,Travel_Rarely,49990,12,2.0,10.0,2.0,5,3,4.0,3.0,3.0,2,No,3,Medium
293,Neha Miller,23,Male,Married,3,Marketing,1,Sales Executive,5,Travel_Rarely,42210,11,1.0,5.0,4.0,4,2,0.0,2.0,1.0,13,No,3,Medium
294,Suresh Kumar,39,Female,Married,4,Marketing,1,Healthcare Representative,4,Travel_Rarely,138720,12,2.5,12.0,3.0,8,4,3.0,6.0,8.5,2,No,3,Low
295,James Jones,56,Male,Married,4,Medical,2,Manager,1,Travel_Rarely,20420,12,0.0,28.5,4.5,10,6,1.0,1.0,7.0,2,No,3,Medium
296,Zara Garcia,40,Male,Single,3,Marketing,1,Research Scientist,2,Travel_Rarely,20730,14,0.0,5.0,3.0,4,2,2.0,3.0,0.0,9,No,3,Medium
297,Divya Wilson,27,Female,Single,3,Life Sciences,2,Laboratory Technician,1,Travel_Rarely,29560,13,0.0,9.0,4.5,7,4,0.0,7.0,8.0,10,No,3,Low
298,Karan Brown,29,Female,Divorced,3,Marketing,1,Manager,2,Travel_Rarely,29260,15,1.0,2.0,3.0,2,1,2.0,2.0,1.0,20,No,3,Medium
299,Rohit Williams,53,Female,Single,3,Life Sciences,2,Laboratory Technician,3,Travel_Rarely,48090,18,0.0,19.0,2.0,2,1,2.0,2.0,2.0,9,No,3,Medium
300,Sara Agarwal,35,Male,Divorced,1,Medical,2,Healthcare Representative,1,Non-Travel,51630,18,2.0,16.0,4.0,1,0,0.0,0.0,2.0,5,No,3,Medium
301,Sara Williams,32,Male,Married,4,Life Sciences,1,Sales Executive,2,Travel_Frequently,165835,19,0.0,10.0,3.0,10,6,4.0,7.0,1.0,4,No,3,Medium
302,Varun Singh,38,Male,Married,3,Medical,1,Laboratory Technician,4,Travel_Rarely,165835,12,2.0,6.0,4.5,1,0,0.0,1.0,6.0,10,No,3,Medium
303,James Shah,34,Female,Divorced,3,Medical,2,Laboratory Technician,3,Travel_Rarely,57440,19,1.0,7.0,4.0,0,0,0.0,0.0,3.0,20,No,3,Low
304,Karan Reddy,52,Male,Married,5,Technical Degree,1,Manager,3,Travel_Rarely,28890,11,1.0,28.5,2.0,18,10,1.0,14.5,1.0,21,No,3,Medium
305,John Jones,33,Male,Single,2,Medical,2,Laboratory Technician,3,Travel_Rarely,28710,17,2.5,10.0,2.0,10,6,7.0,8.0,1.0,1,Yes,3,Medium
306,James Rao,25,Male,Single,3,Life Sciences,2,Research Scientist,2,Travel_Rarely,74840,15,0.0,6.0,3.0,6,3,1.0,4.0,1.0,8,No,3,Medium
